0500000US12109,12109,"St. Johns County, Florida",202188,*****,180648,1470,10992,813,319,329,4099,495,0,211,1371,1517,4759,1133,237,309,4522,1040
0500000US12111,12111,"St. Lucie County, Florida",283866,*****,209876,4062,54245,1648,448,466,4714,794,228,354,7692,4104,6663,1819,541,554,6122,1690
0500000US12113,12113,"Santa Rosa County, Florida",158512,*****,136554,1213,9022,1236,628,620,3101,681,164,260,1205,806,7838,1719,652,696,7186,1509
0500000US12115,12115,"Sarasota County, Florida",386147,*****,351285,3593,18637,1610,1542,789,5881,675,187,234,3733,3202,4882,1721,110,119,4772,1713
0500000US12117,12117,"Seminole County, Florida",430838,*****,348662,2890,48809,2052,1422,679,18345,589,58,102,5099,2183,8443,1944,1254,729,7189,1837
0500000US12119,12119,"Sumter County, Florida",101620,*****,90603,255,9347,593,306,319,459,318,30,57,138,147,737,515,0,211,737,515
0500000US12127,12127,"Volusia County, Florida",496950,*****,413626,3855,53464,1818,1789,913,8185,1338,363,299,10663,3744,8860,2190,1734,1190,7126,1737
0500000US13013,13013,"Barrow County, Georgia",70169,*****,55931,1218,8124,541,70,122,2128,478,0,208,2113,1166,1803,967,130,201,1673,987
0500000US13015,13015,"Bartow County, Georgia",100661,*****,82821,1299,11713,816,224,289,249,293,0,208,4854,1327,800,660,0,208,800,660
0500000US13021,13021,"Bibb County, Georgia",156462,*****,67624,1255,83051,917,87,109,2700,351,144,229,1610,1247,1246,911,0,208,1246,911
0500000US13031,13031,"Bulloch County, Georgia",72694,*****,47929,551,20645,1288,101,151,1088,382,0,208,1703,1012,1228,804,0,208,1228,804
0500000US13045,13045,"Carroll County, Georgia",111580,*****,86577,1033,18484,2201,1490,1973,1043,175,0,208,1131,1065,2855,1617,0,208,2855,1617
0500000US13051,13051,"Chatham County, Georgia",276434,*****,150995,1145,110894,1634,662,285,7171,811,212,209,1270,771,5230,1452,729,384,4501,1400
0500000US13057,13057,"Cherokee County, Georgia",221315,*****,192878,3046,14267,1084,288,365,3463,1214,63,108,6400,2793,3956,1377,1004,1150,2952,1151
0500000US13059,13059,"Clarke County, Georgia",120266,*****,79341,1045,32428,506,366,393,5031,488,0,208,1415,952,1685,757,308,230,1377,683
0500000US13063,13063,"Clayton County, Georgia",265888,*****,59452,4343,174489,2821,222,187,13256,551,0,208,11862,4463,6607,2356,742,608,5865,2187
0500000US13067,13067,"Cobb County, Georgia",707442,*****,448597,4709,182264,2831,364,337,33038,1663,104,181,28624,4457,14451,2248,1978,966,12473,2151
0500000US13073,13073,"Columbia County, Georgia",131627,*****,99295,1468,22635,1842,201,174,5656,617,0,208,771,700,3069,924,364,344,2705,917
0500000US13077,13077,"Coweta County, Georgia",130929,*****,100037,1883,24862,974,0,208,2072,683,0,208,2701,1754,1257,700,210,306,1047,673
0500000US13089,13089,"DeKalb County, Georgia",707089,*****,245500,3788,383076,2613,1538,813,37036,1314,0,208,26739,4298,13200,2700,1790,1132,11410,2610
0500000US13095,13095,"Dougherty County, Georgia",94501,*****,27309,1066,64105,560,22,38,904,131,0,208,1172,1045,989,442,214,204,775,377
0500000US13097,13097,"Douglas County, Georgia",133971,*****,71371,1975,54809,851,0,208,2058,386,0,208,3036,2132,2697,1231,309,299,2388,1088
